order_id,order_date,status,category,listing_type,weight_class,unit_price,quantity,gross_amount,installments,refund_amount
MLB-080130,2026-07-21,paid,electronics,classic,heavy,1111.38,1,1111.38,1,0.00
MLB-080131,2026-07-04,cancelled,home,classic,heavy,1944.99,1,1944.99,1,0.00
MLB-080132,2026-07-13,refunded,toys,premium,standard,269.50,2,539.00,1,539.00
MLB-080133,2026-07-21,paid,toys,classic,standard,398.94,1,398.94,1,0.00
MLB-080134,2026-07-07,delivered,fashion,classic,standard,35.81,3,107.43,1,0.00
MLB-080135,2026-07-11,paid,home,classic,standard,66.37,2,132.74,1,0.00
MLB-080136,2026-07-27,delivered,toys,classic,standard,1776.68,1,1776.68,1,0.00
MLB-080137,2026-07-03,delivered,electronics,premium,standard,63.43,1,63.43,1,0.00
MLB-080138,2026-07-28,paid,books,classic,standard,2444.79,3,7334.37,1,0.00
MLB-080139,2026-07-26,paid,electronics,premium,standard,70.70,1,70.70,1,0.00
MLB-080140,2026-07-27,delivered,electronics,classic,heavy,747.61,1,747.61,3,0.00
MLB-080141,2026-07-21,paid,fashion,classic,standard,290.59,3,871.77,1,0.00
MLB-080142,2026-07-10,paid,toys,classic,standard,29.01,1,29.01,3,0.00
MLB-080143,2026-07-13,partially_refunded,electronics,classic,standard,72.44,1,72.44,1,43.46
MLB-080144,2026-07-14,delivered,home,premium,standard,165.73,2,331.46,1,0.00
MLB-080145,2026-07-13,paid,electronics,premium,heavy,424.79,1,424.79,6,0.00
MLB-080146,2026-07-04,paid,home,classic,standard,82.16,3,246.48,1,0.00
MLB-080147,2026-07-13,paid,electronics,premium,heavy,551.91,3,1655.73,6,0.00
MLB-080148,2026-07-13,delivered,books,classic,standard,1380.47,1,1380.47,1,0.00
MLB-080149,2026-07-12,delivered,fashion,classic,standard,945.80,1,945.80,1,0.00
MLB-080150,2026-07-13,cancelled,books,premium,standard,1445.58,1,1445.58,3,0.00
MLB-080151,2026-07-04,delivered,electronics,premium,standard,374.48,1,374.48,6,0.00
MLB-080152,2026-07-05,delivered,books,classic,standard,529.05,1,529.05,1,0.00
MLB-080153,2026-07-16,paid,electronics,premium,standard,385.90,3,1157.70,12,0.00
MLB-080154,2026-07-26,paid,electronics,premium,standard,142.17,1,142.17,12,0.00
MLB-080155,2026-07-10,delivered,fashion,premium,standard,241.21,1,241.21,6,0.00
MLB-080156,2026-07-28,refunded,home,premium,standard,39.80,1,39.80,6,39.80
MLB-080157,2026-07-22,paid,toys,premium,standard,660.46,1,660.46,1,0.00
MLB-080158,2026-07-07,delivered,books,classic,standard,53.72,3,161.16,1,0.00
MLB-080159,2026-07-01,delivered,electronics,premium,heavy,429.28,1,429.28,10,0.00
MLB-080160,2026-07-26,delivered,fashion,classic,standard,66.66,1,66.66,1,0.00
MLB-080161,2026-07-27,paid,electronics,classic,standard,73.28,1,73.28,3,0.00
MLB-080162,2026-07-01,refunded,toys,classic,standard,1025.76,2,2051.52,1,2051.52
MLB-080163,2026-07-28,delivered,electronics,classic,heavy,436.47,1,436.47,3,0.00
MLB-080164,2026-07-25,delivered,electronics,premium,heavy,718.76,2,1437.52,10,0.00
MLB-080165,2026-07-11,delivered,electronics,premium,standard,28.16,1,28.16,3,0.00
MLB-080166,2026-07-01,paid,toys,premium,standard,509.69,1,509.69,10,0.00
MLB-080167,2026-07-06,delivered,books,premium,standard,1673.21,1,1673.21,12,0.00
MLB-080168,2026-07-15,delivered,home,premium,standard,39.93,1,39.93,3,0.00
MLB-080169,2026-07-28,paid,toys,classic,standard,46.95,1,46.95,1,0.00
MLB-080170,2026-07-07,delivered,books,classic,standard,40.53,2,81.06,1,0.00
MLB-080171,2026-07-25,refunded,fashion,premium,standard,2494.48,1,2494.48,3,2494.48
MLB-080172,2026-07-14,paid,home,classic,heavy,1318.15,1,1318.15,1,0.00
MLB-080173,2026-07-07,delivered,fashion,classic,standard,65.12,2,130.24,1,0.00
MLB-080174,2026-07-07,partially_refunded,home,classic,standard,93.55,3,280.65,3,140.33
MLB-080175,2026-07-05,delivered,fashion,premium,standard,485.06,1,485.06,3,0.00
MLB-080176,2026-07-07,cancelled,books,premium,standard,29.56,1,29.56,6,0.00
MLB-080177,2026-07-16,paid,home,premium,heavy,1500.01,3,4500.03,1,0.00
MLB-080178,2026-07-09,paid,home,premium,standard,287.29,3,861.87,3,0.00
MLB-080179,2026-07-27,paid,electronics,classic,heavy,1762.47,1,1762.47,1,0.00
MLB-080180,2026-07-27,delivered,fashion,premium,standard,283.66,1,283.66,1,0.00
MLB-080181,2026-07-16,paid,toys,classic,standard,2077.72,1,2077.72,3,0.00
MLB-080182,2026-07-06,delivered,home,classic,heavy,2326.85,1,2326.85,1,0.00
MLB-080183,2026-07-18,paid,home,premium,standard,66.29,3,198.87,1,0.00
MLB-080184,2026-07-09,cancelled,fashion,classic,standard,32.67,1,32.67,3,0.00
MLB-080185,2026-07-09,partially_refunded,electronics,premium,standard,336.63,3,1009.89,12,605.93
MLB-080186,2026-07-12,paid,toys,classic,standard,2124.76,2,4249.52,1,0.00
MLB-080187,2026-07-08,delivered,books,premium,standard,72.26,1,72.26,12,0.00
MLB-080188,2026-07-01,paid,books,premium,standard,1071.30,2,2142.60,10,0.00
MLB-080189,2026-07-20,chargeback,home,premium,standard,47.46,1,47.46,1,0.00
MLB-080190,2026-07-28,delivered,fashion,premium,standard,264.63,1,264.63,1,0.00
MLB-080191,2026-07-12,paid,electronics,classic,heavy,867.53,3,2602.59,1,0.00
MLB-080192,2026-07-25,cancelled,home,premium,heavy,2288.74,1,2288.74,3,0.00
MLB-080193,2026-07-20,paid,fashion,classic,standard,46.68,3,140.04,3,0.00
MLB-080194,2026-07-16,delivered,electronics,premium,standard,30.33,1,30.33,3,0.00
MLB-080195,2026-07-09,paid,electronics,classic,heavy,2389.24,1,2389.24,1,0.00
MLB-080196,2026-07-22,delivered,home,classic,standard,121.67,3,365.01,3,0.00
MLB-080197,2026-07-13,refunded,electronics,premium,standard,97.69,1,97.69,6,97.69
MLB-080198,2026-07-08,paid,home,classic,standard,282.27,1,282.27,1,0.00
MLB-080199,2026-07-28,refunded,books,premium,standard,1664.57,1,1664.57,10,1664.57
MLB-080200,2026-07-20,delivered,books,premium,standard,25.51,1,25.51,1,0.00
